,Time,"v(t,i-1)","x(t,i-1)",x_i1,s_i1,v_i1,a_i1,x_i2,s_i2,v_i2,a_i2,x_i3,s_i3,v_i3,a_i3,x_i4,s_i4,v_i4,a_i4,x_i5,s_i5,v_i5,a_i5,x_i6,s_i6,v_i6,a_i6,x_i7,s_i7,v_i7,a_i7,x_i8,s_i8,v_i8,a_i8,x_i9,s_i9,v_i9,a_i9,x_i10,s_i10,v_i10,a_i10
97,97.0,0.0,5000.0,2721.652261254596,2278.347738745404,17.34701406168495,-0.10615103652536291,2669.9742855921118,51.67797566248419,17.74048278257018,-0.10855877727036752,2616.829832418997,53.144453173114925,18.145117053622542,-0.11103484301101638,2562.168361409927,54.66147100906983,18.56130168148432,-0.11358158842326936,2505.9375465258286,56.230814884098436,18.989435067173684,-0.11620145078631174,2448.0830420638586,57.85450446197001,19.429930974566204,-0.11889695690632093,2388.5483462671427,59.53469579671582,19.883219490907013,-0.12167070672190992,2327.2746850869657,61.27366118017699,20.349747526851406,-0.12452527386954285,2264.2009038503093,63.07378123665649,20.82997806009023,-0.12746281147266683,2199.2633745020485,64.9375293482608,21.32438534046326,-0.13048377911339487
98,98.0,0.0,5000.0,2738.8936131676146,2261.1063868323854,17.241351913018566,-0.10566214866638382,2687.6067095743306,51.28690359328402,17.632423982218807,-0.1080588003513728,2634.8644260102633,52.74228356406729,18.034593591266297,-0.11052346235624287,2580.616604612884,54.247821397379084,18.448243202956995,-0.11305847852732644,2524.8113153179265,55.805289294957674,18.873768792098073,-0.11566627507561156,2467.3946236700594,57.41669164786708,19.311581606200715,-0.11834936836548812,2408.3104554045995,59.084168265459994,19.76210913745683,-0.12111035345018531,2347.500480787694,60.80997461690549,20.225795700728273,-0.12395182612313195,2284.904005845258,62.59647494243609,20.703101994948454,-0.12687606514177535,2220.4578758574867,64.4461299877712,21.194501355438046,-0.12988398502521456
99,99.0,0.0,5000.0,2756.0297902980506,2243.9702097019494,17.136177130436135,-0.10517478258242963,2705.131573176825,50.89821712122557,17.524863602494182,-0.10756037972462405,2652.7890059280394,52.3425672487856,17.924579917776114,-0.1100136734901832,2598.9523108189155,53.836695109123866,18.33570620603129,-0.11253699692570363,2543.5699513448544,55.382359474061104,18.75863602692779,-0.11513276517028201,2486.5884017923586,56.981549552495835,19.19377812229904,-0.11780348390167326,2427.952012800316,58.63638899204261,19.64155739571633,-0.12055174174049785,2367.6028963389385,60.349116461377434,20.102415551244786,-0.1233801494834869,2305.48081675559,62.12207958334875,20.57681091033184,-0.1262910846166152,2241.5230913810037,63.95772537458606,21.065215523516915,-0.12928583192113224
100,100.0,24.0,2810.0,2773.061278492644,36.93872150735615,17.03148819459338,-0.10468893584275726,2722.549373266415,50.51190522622892,17.417800089589935,-0.10706351290424822,2670.604080371945,51.94529289446973,17.815074443905782,-0.10950547387033198,2617.175999883928,53.42808048801726,18.22368906501261,-0.11201714101868034,2562.21398645336,54.96201343056782,18.644035108505786,-0.1146009184220035,2505.664920613767,56.54906583959291,19.076518821408552,-0.11725930089048989,2447.473575326626,58.1913452871413,19.52156252631015,-0.11999486940618262,2387.582501646112,59.89107368051373,19.97960530717379,-0.12281024407099352,2325.931919786647,61.65058185946509,20.451103031057436,-0.12570787927440588,2262.4596175444262,63.47230224222085,20.936526163422673,-0.12868936009424314
101,101.0,24.0,2834.0,2792.6631669979038,41.33683300209623,19.601888505259943,2.570400310666565,2739.8606051586003,52.80256183930351,17.311231892185468,-0.10656819740446791,2688.310155954897,51.550449203703465,17.706075582951513,-0.10899886095427003,2635.288190040734,53.02196591416259,18.11219015680626,-0.11149890820635198,2580.7439508296866,54.544239211047625,18.529964376326244,-0.11407073217954057,2524.6247226184905,56.11922821119606,18.959802004723446,-0.11671681668510694,2466.875698118806,57.74902449968431,19.402122792180517,-0.11943973412963241,2407.4398648438955,59.43583327491069,19.857363197783343,-0.12224210939044743,2346.2578963616133,61.18196848228217,20.325976574966113,-0.12512645609132148,2283.2680491059255,62.98984725568789,20.808431561499315,-0.1280946019233575
102,102.0,24.0,2858.0,2813.9335198705085,44.06648012949154,21.270352872604676,1.668464367344734,2757.7726274129654,56.160892457543014,17.912022254364963,0.6007903621794947,2705.9077377056487,51.864889707316706,17.597581750751846,-0.10849383219966782,2653.2893979016517,52.61833980399706,18.001207860917564,-0.11098229588869737,2599.1603730022234,54.12902489942826,18.416422172536777,-0.1135422037894677,2543.4683485945925,55.692024407630925,18.843625976102086,-0.11617602862136223,2486.1589345774964,57.30941401709606,19.283236458690013,-0.1188863334905057,2427.175552297223,58.98338228027342,19.735687453327312,-0.12167574445602959,2366.4593261164805,60.716226180742524,20.2014297548671,-0.12454682009901154,2303.948979084155,62.510347032325626,20.680929978229496,-0.12750158326981745
103,103.0,24.0,2882.0,2836.257926662496,45.742073337503825,22.32440679198787,1.0540539193831941,2776.5415376566643,59.71638900583184,18.768910243698837,0.8568879893338743,2723.59067033634,52.950867320324505,17.68293263069094,0.08535087993909368,2671.1801384611035,52.4105318752363,17.890740559451928,-0.1104673014656348,2617.4637798441636,53.71635861693994,18.303406841940056,-0.11301533059671927,2562.196337636673,55.2674422074906,18.727989042080345,-0.11563693402173901,2505.3238363711985,56.87250126547451,19.16490179370205,-0.11833466498796173,2446.790128602659,58.53370776853944,19.61457630543581,-0.12111114789149961,2386.5367868965905,60.25334170606857,20.077460780110098,-0.1239689747570024,2324.502998737746,62.033788158844345,20.55401965359124,-0.1269103246382563
104,104.0,24.0,2906.0,2859.236551712018,46.7634482879821,22.978625049521643,0.654218257533773,2796.2044442949555,63.032107417062434,19.662906638291293,0.8939963945924568,2741.563732590073,54.640711704882506,17.973062253733186,0.2901296230422469,2689.0141295451103,52.54960304496262,17.833991084006644,-0.05674947544528284,2635.6546965761586,53.35943296895175,18.19091673199505,-0.11249010994500602,2580.809227148555,54.8454694276038,18.612889511881903,-0.11509953019844288,2524.370953438842,56.438273709712576,19.047117067643878,-0.11778472605817081,2466.2841565900844,58.086796848757785,19.494027987425422,-0.1205483180103905,2406.4908547544446,59.793301835639795,19.954067857854184,-0.12339292225591302,2344.930697549198,61.56015720524647,20.427698811452203,-0.12632084213903572
105,105.0,24.0,2930.0,2882.616683372044,47.38331662795599,23.380131660026198,0.40150661050455494,2816.6948233339713,65.92186003807274,20.490379039015593,0.8274724007243017,2759.981469554294,56.71335377967716,18.417736964221195,0.44467471048800994,2706.885878387231,53.09559116706305,17.871748842120606,0.03775775811396191,2653.74826887429,53.13760951294125,18.093572298131242,-0.09734443386380681,2599.307552845981,54.440716028309,18.498325697426115,-0.114563814455787,2543.300833992398,56.0067188535827,18.92988055355579,-0.11723651408808933,2485.65819732463,57.64263666776833,19.37404073454534,-0.11998725288008404,2426.3221039485347,59.33609337609505,19.83124919409031,-0.12281866376387228,2365.232663212366,61.089440736168854,20.301965663167692,-0.1257331482845095
106,106.0,24.0,2954.0,2906.241502055805,47.758497944194914,23.62481868376094,0.24468702373474283,2837.9037758658988,68.33772618990633,21.208952531927334,0.7185734929117412,2778.937681131783,58.96609473411581,18.956211577489015,0.5384746132678201,2724.9046490422666,54.03303208951638,18.01877065503551,0.14702181291490526,2671.781415740784,53.12323330148274,18.03314686649383,-0.06042543163741383,2617.695854124134,54.08556161665001,18.38830127815281,-0.11002441927330354,2562.1140245195274,55.581829604606355,18.813190527129517,-0.11669002642627241,2504.912810108802,57.20121441072524,19.254612784172398,-0.11942795037293985,2446.0311069429986,58.88170316580363,19.70900299446389,-0.12224619962641986,2385.409481622887,60.621625320111434,20.176818410521282,-0.12514725264641005
107,107.0,24.0,2978.0,2930.0147942628337,47.985205737166325,23.773292207028604,0.14847352326766333,2859.712549239337,70.30224502349665,21.80877337343841,0.5998208415110757,2798.4732552647088,61.239293974628254,19.535574132925817,0.5793625554368015,2743.173511647816,55.299743616892556,18.26886260554979,0.2500919505142775,2689.8106585025535,53.36285314526276,18.029242761769776,-0.0039041047240536,2635.987557550636,53.82310095191724,18.291703426502288,-0.09659785165052226,2580.812162736205,55.175394814431,18.698138216677826,-0.11505231045169212,2524.0485524847677,56.76361025143751,19.135742375965368,-0.11887040820703189,2465.6184344079343,58.43011807683342,19.58732746493551,-0.12167552952838069,2405.461736871011,60.156697536923275,20.05225524812384,-0.12456316239744251
108,108.0,24.0,3002.0,2953.877940674301,48.122059325698956,23.863146411467206,0.08985420443860032,2882.008860340941,71.86908033336022,22.296311101603997,0.48753772816558816,2818.5889569516894,63.41990338925143,20.115701686980806,0.5801275540549894,2761.777151629765,56.81180532192457,18.60363998194876,0.3347773763989708,2707.9046678812397,53.872483748525156,18.09400937868641,0.06476661691663255,2654.20790347368,53.69676440755984,18.22034592304371,-0.07135750345857751,2599.4001130851448,54.80779038853507,18.587950348939636,-0.11018786773818992,2543.0662772728074,56.333835812337384,19.017724788039796,-0.11801758792557061,2485.084655220245,57.981622052562216,19.466220812310794,-0.12110665262471512,2425.390011236378,59.69464398386708,19.92827436536724,-0.12398088275659801
109,109.0,24.0,3026.0,2977.79537831546,48.20462168454014,23.917437641158596,0.054291229691389824,2904.694041285895,73.101337029565,22.685180944954112,0.3888698433501141,2839.2579800552753,65.43606123061954,20.669023103586007,0.5533214166052006,2780.776904376397,58.48107567887837,18.999752746632222,0.39611276468346324,2726.1356118918343,54.641292484562655,18.23094401059444,0.13693463190803115,2672.3939546593583,53.74165723247597,18.1860511856783,-0.03429473736541039,2617.888325600931,54.50562905842753,18.488212515786145,-0.09973783315348983,2561.967932109126,55.92039349180459,18.901654836318865,-0.11606995172093044,2504.430416861766,57.53751524736026,19.3457616415206,-0.12045917079019623,2445.194885184391,59.23553167737509,19.804873948012677,-0.12340041735456383
110,110.0,24.0,3050.0,3001.745587587223,48.25441241277713,23.95020927176313,0.03277163060453258,2927.6851423932967,74.06044519392617,22.99110110740175,0.3059201624476379,2860.43647163505,67.24867075824659,21.17849157977496,0.5094684761889532,2800.2105167766863,60.22595485836382,19.433612400289164,0.43385965365694124,2744.5717649432,55.63875183348637,18.43615305136551,0.2052090407710698,2690.592159146648,53.97960579655182,18.198204487289566,0.0121533016112685,2636.2945440477506,54.297615098897495,18.406218446819828,-0.08199406896631675,2580.757788818866,55.53675522888443,18.78985670973978,-0.1117981265790839,2523.6567213545395,57.10106746432666,19.226304492773405,-0.1194571487471961,2464.876959034549,58.77976231999037,19.68207385015817,-0.12280009785450956
111,111.0,24.0,3074.0,3025.715567044574,48.28443295542593,23.969979457351393,0.01977018558826425,2950.914437616027,74.80112942854703,23.229295222730403,0.23819411532865464,2882.071636456814,68.8428011592132,21.635164821763837,0.45667324198887727,2820.094556979928,61.97707947688605,19.884040203241664,0.4504278029524997,2763.272328142001,56.822228837927014,18.700563198800975,0.2644101474354676,2708.8545395250003,54.4177886170005,18.262380378352297,0.0641758910627323,2654.644351171574,54.210188353426474,18.349807123823364,-0.05641132299646353,2599.443807874297,55.20054329727691,18.68601905543058,-0.10383765430919895,2542.7654619789732,56.67834589532367,19.10874062443357,-0.11756386833983787,2484.4369434335545,58.328518545418774,19.559984399005213,-0.1220894511529562
112,112.0,24.0,3098.0,3049.697469049157,48.30253095084299,23.981902004583127,0.011922547231733333,2974.327746881158,75.36972216799904,23.413309265130856,0.1840140424004534,2904.107590013394,70.22015686776376,22.035953556580512,0.40078873481667393,2840.428046335785,63.67954367760922,20.333489355857083,0.4494491526154186,2782.2844832930145,58.14356304277044,19.012155151013854,0.3115919522128789,2727.234561748722,55.049921544292374,18.380022223721856,0.11764184536955667,2672.970483573496,54.26407817522613,18.326132401922035,-0.023674721901330922,2618.038777643827,54.93170592966908,18.594969769530014,-0.09104928590056822,2561.7601883118346,56.27858933199241,18.994726332861266,-0.11401429157230439,2503.875871150019,57.88431716181549,19.438927716464622,-0.12105668254058982
113,113.0,24.0,3122.0,3073.686559486214,48.31344051378619,23.98909043705692,0.00718843247379405,2997.882361033947,75.80419845226697,23.554614152788847,0.14130488765799218,2926.4893285727812,71.3930324611656,22.38173855938719,0.34578500280667895,2861.196426216353,65.29290235642839,20.768379880568045,0.4348905247109617,2801.6422851102343,59.55414110611855,19.357801817219592,0.3456466662057386,2745.783428787129,55.8588563231051,18.548867038407014,0.16884481468515966,2691.3111757658744,54.4722530212548,18.340692192378334,0.01455979045630051,2636.5609439547497,54.75023181112465,18.522166310922834,-0.07280345860717768,2580.646976380992,55.91396757375787,18.88678806915748,-0.10793826370378827,2523.195460171503,57.451516209489,19.319589021484003,-0.11933869498062023
114,114.0,24.0,3146.0,3097.67998346672,48.32001653328007,23.993423980506314,0.004333543449395081,3021.544978927356,76.13500453936376,23.662617893409266,0.10800374062041988,2949.1652246317367,72.37975429561948,22.675896058955303,0.2941574995681128,2882.375348066612,66.78987656512481,21.178921850259222,0.4105419696911789,2821.3668884978015,61.008459568810395,19.724603387566965,0.36680157034737465,2764.5471920785944,56.81969641920705,18.76376329146519,0.21489625305817361,2709.707941581963,54.839250496631394,18.396765816088635,0.056073623710302195,2655.033995678302,54.673945903661206,18.473051723552246,-0.04911458737058906,2599.435234023181,55.59876165512105,18.78825764218898,-0.09853042696849675,2542.3986165961996,57.03661742698114,19.2031564246966,-0.11643259678740096
115,115.0,24.0,3170.0,3121.67601971825,48.32398028175021,23.99603625152998,0.002612271023664151,3045.2898479543474,76.38617176390244,23.74486902699126,0.08225113358199575,2972.0884252246733,73.20142272967405,22.92320059293639,0.24730453398108782,2903.934019680258,68.15440554441511,21.55867161364636,0.3797497633871387,2841.467647652337,62.46637202792135,20.100759154535204,0.3761557669682394,2783.5647965872486,57.90285106508827,19.017604508654205,0.2538412171890165,2728.203199869024,55.36159671822452,18.49525828706087,0.09849247097223464,2673.486427218093,54.716772650931034,18.452431539791057,-0.020620183761187464,2618.138278688197,55.34814852989621,18.703044665016215,-0.08521297717276571,2561.4900221270973,56.648256561099515,19.091405530897756,-0.11175089379884652
116,116.0,24.0,3194.0,3145.673630579345,48.32636942065483,23.997610861095236,0.001574609565255298,3069.0971778452654,76.5764527340798,23.80732989091808,0.06246086392682024,2995.2174717657604,73.87970607950501,23.129046541087213,0.20584594815082338,2925.8379946613018,69.3794771044586,21.903974981043756,0.345303367397395,2861.9437146246,63.89428003670173,20.476066972263318,0.3753078177281131,2802.8670020272652,59.07671259733479,19.30220544001658,0.2846009313623746,2746.838062919767,56.028939107498445,18.63486305074297,0.13960476368209615,2691.9504129133475,54.887650006419335,18.463985695254276,0.011554155463220315,2636.773574333971,55.176838579376636,18.635295645773866,-0.06774901924234925,2580.4767203962647,56.296853937706146,18.9866982691676,-0.10470726173015606
117,117.0,24.0,3218.0,3169.6721905475456,48.3278094524544,23.998559968200396,0.0009491071051594921,3092.9518338440635,76.72035670348214,23.854655998798293,0.04732610788021437,3018.5163949671514,74.43543887691203,23.298923201391194,0.1698766603039823,2948.0513860625447,70.46500890460675,22.213391401242813,0.3094164201990582,2882.785860563572,65.26552549897269,20.842145938971758,0.3660789667084408,2822.476037220765,60.309823342806794,19.609035193499935,0.3068297534833571,2765.650488983198,56.82554823756709,18.812426063431246,0.17756301268827737,2710.4603845751644,55.190104408033676,18.509971661817133,0.045985966562854634,2655.36258372403,55.09780085113425,18.58900939005948,-0.04628625571438462,2599.368607320006,55.993976404024124,18.891886923741392,-0.09481134542620785
118,118.0,24.0,3242.0,3193.6713225870217,48.32867741297832,23.99913203947597,0.0005720712755731177,3116.8422850850575,76.8290375019642,23.89045124099422,0.03579524219592651,3041.9544774288374,74.88780765622005,23.43808246168594,0.13915926029474576,2970.5385399241068,71.41593750473066,22.48715386156221,0.27376246031939677,2903.9783255761963,66.56021434791046,21.192465012624275,0.3503190736525179,2842.4058176682247,61.57250790797161,19.929780447459613,0.32074525395967884,2784.6738926906737,57.73192497755099,19.023403707475715,0.21097764404446823,2729.0515073413385,55.62238534933522,18.591122766174227,0.08115110435709447,2673.9302603850183,55.12124695632019,18.567676660988344,-0.02133272907113826,2618.178743620048,55.75151676497035,18.810136300041815,-0.08175062369957538
119,119.0,24.0,3266.0,3217.6707994370795,48.329200562920505,23.999476850057782,0.00034481058181236735,3140.7597722843443,76.91102715273519,23.91748719928688,0.027035958292661734,3065.5058243279195,75.25394795642478,23.55134689908213,0.11326443739618848,2993.265233344927,72.24059098299267,22.726693420820123,0.2395395592579131,2925.5005689514915,67.7646643934354,21.52224337529523,0.3297783626709528,2862.6625625615143,62.83800638997718,20.25674489328976,0.32696444583014533,2803.9362265310697,58.7263360304446,19.262333840395886,0.23893013292017018,2747.7582179306346,56.17800860043508,18.706710589296012,0.11558782312178395,2692.5042553312283,55.25396259940635,18.573994946209954,0.0063182852216093575,2636.923436694542,55.58081863668622,18.74469307449398,-0.06544322554783386
120,120.0,24.0,3290.0,3241.6704841171827,48.329515882817304,23.999684680103073,0.0002078300452915562,3164.6976569376284,76.97282717955432,23.937884653284137,0.02039745399725582,3089.1488405409236,75.54881639670475,23.6430162130041,0.09166931392196791,3016.199473758637,72.94936678228669,22.934240413709876,0.20754699288975495,2947.328841638614,68.87063212002295,21.828272687122627,0.3060293118273999,2883.245668921509,64.08317271710484,20.583106359994968,0.32636146670520805,2823.459495127082,59.786173794427214,19.523268596012056,0.2609347556161692,2766.612942073475,56.84655305360684,18.854724142840574,0.14801355354456042,2711.113940889557,55.49900118391815,18.60968555832891,0.035690612118956855,2655.6220752617214,55.49186562783552,18.69863856717929,-0.046054507314690386
121,121.0,24.0,3314.0,3265.6702940636446,48.32970593635537,23.999809946461923,0.0001252663588514325,3188.6509170107097,77.01937705293494,23.953260073081157,0.015375419797021707,3112.86568006073,75.78523694997966,23.71683951980628,0.07382330680217766,3039.3119773737694,73.5537026869606,23.112503615132265,0.17826320142238855,2969.437539980341,69.87443739342825,22.108698341727123,0.28042565460449564,2904.148726867675,65.28881311266605,20.903057946166193,0.3199515861712258,2843.259637067163,60.88908980051201,19.800141940080966,0.2768733440689115,2785.6450591531207,57.61457791404246,19.032117079645555,0.17739293680498291,2729.7893586723962,55.85570048072441,18.67541778283952,0.06573222451061275,2674.2967348165803,55.492623855815964,18.674659554859012,-0.023979012320278593
122,122.0,24.0,3338.0,3289.670179512305,48.32982048769509,23.999885448660088,7.550219816370803e-05,3212.615758805338,77.054420706967,23.96484179462837,0.011581721547211479,3136.6417094549433,75.97404935039458,23.776029394213136,0.05918987440685832,3062.5763995493144,74.06530990562896,23.264422175544954,0.15191856041268753,2991.8003264127797,70.7760731365347,22.362786432438664,0.2540880907115421,2925.3605859066984,66.4397405060813,21.21185903902306,0.308801092856868,2863.3466992885624,62.013886618135984,20.087062221399293,0.28692028131832664,2804.880140685071,58.466558603491194,19.23508153195057,0.2029644523050132,2748.5601867117844,56.31995397328683,18.77082803938795,0.09541025654843069,2692.9715985016232,55.588588210161106,18.674863685043057,0.0002041301840439919
123,123.0,24.0,3362.0,3313.6701104685876,48.32988953141239,23.99993095628264,4.55076225509526e-05,3236.5893197947075,77.08079067388007,23.973560989369652,0.008719194741281027,3160.465009823608,76.12430997109959,23.823300368664533,0.04727097445139641,3085.969381195827,74.49562862778112,23.3929816465126,0.12855947096764508,3014.3910213648,71.57835983102677,22.59069495202033,0.22790851958166505,2946.8664052706395,67.52461609416059,21.505819363940915,0.29396032491785473,2883.7252299521983,63.14117531844113,20.37853066363601,0.2914684422367161,2824.339458681991,59.38577127020744,19.45931799691966,0.22423646496908864,2767.454799262498,56.88465941949289,18.894612550713532,0.12378451132558166,2711.672253397326,55.78254586517187,18.700654895702893,0.02579121065983783
124,124.0,24.0,3386.0,3337.670068853767,48.329931146232866,23.999958385179593,2.7428896952634496e-05,3260.56944202461,77.10062682915714,23.98012222990234,0.0065612405326858775,3184.325929753246,76.24351227136412,23.860919929637884,0.03761956097335048,3109.4704651635616,74.85546458968429,23.501083967734672,0.10810232122207455,3037.18428272401,72.2861824395518,22.793261359209595,0.20256640718926763,2968.648641026458,68.53564169755191,21.782235755818515,0.2764163918776004,2904.394822506654,64.2538185198041,20.66959255445545,0.2910618908194383,2844.0397401448163,60.3550823618375,19.700281462825217,0.24096346590555986,2786.499468306055,57.54027183876133,19.04466904355682,0.15005649284328865,2730.4249265021585,56.07454180389641,18.752673104832333,0.052018209129438484
125,125.0,24.0,3410.0,3361.67004377121,48.3299562287898,23.999974917443293,1.6532263701566392e-05,3284.554499866039,77.11554390517131,23.985057841429064,0.004935611526727413,3208.21669381212,76.33780605391894,23.890764058873856,0.029844129235972478,3133.0619263423832,75.15476746973673,23.591461178821685,0.0903772110870135,3060.1560964445985,72.90582989778477,22.971813720588603,0.17855236137900687,2990.687938918155,69.46815752644352,22.039297891697164,0.25706213587864957,2925.350752989786,65.33718592836885,20.95593048313212,0.28633792867667396,2863.993133035318,61.35761995446819,19.95339289050148,0.2531114276762632,2805.717732936102,58.27540009921586,19.218264630046924,0.17359558649010415,2749.255719969076,56.46201296702611,18.83079346691734,0.0781203620850054
126,126.0,24.0,3434.0,3385.6700286531686,48.32997134683137,23.999984881958536,9.964515241655647e-06,3308.5432694046217,77.12675924854693,23.988769538582794,0.0037116971537279643,3232.1310661000243,76.41220330459737,23.914372287904218,0.023608229030360982,3156.7285496700683,75.402516429956,23.66662332768527,0.07516214886358205,3083.284105366618,73.44444430345038,23.12800892201953,0.15619520143092516,3012.963914964258,70.32019040235991,22.27597604610295,0.23667815440578605,2946.5846626577145,66.37925230654355,21.2339096679286,0.27797918479647993,2884.2073447318694,62.37731792584509,20.214211696551665,0.26081880605018454,2825.129944094837,59.0774006370325,19.41221115873503,0.19394652868810497,2768.189894651984,56.940049442852796,18.93417468290821,0.1033812159908726
127,127.0,24.0,3458.0,3409.6700195410526,48.329980458947375,23.99999088788416,6.0059256228870395e-06,3332.5348295937147,77.13518994733795,23.991560189092766,0.0027906505099713824,3256.0640653974688,76.47076419624591,23.932999297444375,0.018627009540157634,3180.457381863971,75.60668353349774,23.728832193902875,0.062208866217606976,3106.5478041031406,73.90957776083042,23.263698736522546,0.13568981450301754,3035.4558160677398,71.09198803540085,22.491901103481897,0.2159250573789452,2968.085247740906,67.37056832683356,21.500585083191854,0.26667541526325306,2904.6859139397134,63.399333801192824,20.478569207843982,0.26435751129231827,2844.752978392324,59.93293554738921,19.623034297487095,0.21082313875206551,2787.251237838983,57.50174055334128,19.061343186998688,0.12716850409047822
128,128.0,24.0,3482.0,3433.670014048896,48.329985951103936,23.999994507843365,3.619959206530167e-06,3356.5284875606712,77.14152648822483,23.99365796695657,0.002097777863804232,3280.011726902552,76.51676065811944,23.947661505083172,0.014662207638798023,3204.2374756311956,75.7742512713562,23.78009376722455,0.0512615733216763,3129.9286267627335,74.30884886846206,23.380822659592855,0.11712392307030868,3058.143060658036,71.78556610469741,22.687244590296277,0.1953434868143794,2989.838927016033,68.30413364200331,21.753679275126558,0.25309419193470495,2925.428579586179,64.41034742985403,20.742665646465333,0.26409643862135185,2864.600105712925,60.82847387325364,19.84712732060099,0.2240930231138938,2806.461537727731,58.138567985194186,19.21029988874825,0.14895670174956194
129,129.0,24.0,3506.0,3457.670010738602,48.32998926139817,23.99999668970585,2.18186248538485e-06,3380.523722232696,77.14628850590589,23.9952346720248,0.0015767050682319527,3303.970904919206,76.55281731348987,23.95917801665425,0.011516511571075671,3228.0596393781484,75.91126554105767,23.822163746952832,0.042069979728283184,3153.409951982684,74.6496873954643,23.481325219950484,0.10050256035763097,3081.0056650166475,72.40428696603658,22.862604358611232,0.1753597683149538,3011.830465751379,69.17519926526847,21.991538735346353,0.23785946021979457,2946.4317141603883,65.39875159099074,21.003134574209316,0.260468927743984,2884.6809901810216,61.75072397936674,20.08088446809665,0.23375714749565896,2825.840175384226,58.84081479679571,19.37863765649496,0.16833776774671172
130,130.0,24.0,3530.0,3481.670008743384,48.32999125661581,23.99999800478247,1.3150766201299412e-06,3404.5201418299735,77.14986691341073,23.99641959727766,0.001184925252862731,3327.939110823847,76.58103100612652,23.96820590464087,0.00902788798662231,3251.9162009325437,76.02290989130324,23.856561554395324,0.0343978074424904,3176.977046781362,74.93915415118181,23.567094798677665,0.0857695787271819,3104.024564764429,72.95248201693266,23.01889974778181,0.15629538917057648,3034.043541379699,69.98102338473018,22.2130756283198,0.22153689297344578,2967.6887934672422,66.35474791245679,21.25707930685378,0.25394473264446205,2905.001801848517,62.68699161872519,20.320811667495658,0.23992719939900878,2845.4038354481017,59.59796640041532,19.56366006387602,0.18502240738106304
131,131.0,24.0,3554.0,3505.6700075408044,48.32999245919564,23.999998797420176,7.926377061035414e-07,3428.517451839343,77.15255570146155,23.99731000936946,0.0008904120917983122,3351.9143809488105,76.60307089053231,23.97527012496347,0.0070642203225989774,3275.8007903571443,76.11359059166625,23.884589424600676,0.028027870205353245,3200.616967493813,75.18382286333144,23.63992071245087,0.07282591377320624,3127.1818433206618,73.43512417315105,23.157278556232747,0.13837880845093614,3056.461241990541,70.72060133012064,22.417700610842015,0.20462498252221398,2989.190879381904,67.27036260863724,21.502085914661553,0.24500660780777303,2925.5654162778424,63.62546310406151,20.56361442932523,0.2428027618295719,2865.1663299016013,60.39908637624103,19.76249445349949,0.19883438962346803
132,132.0,24.0,3578.0,3529.670006815972,48.3299931840279,23.999999275167642,4.77747466783373e-07,3452.5154308990614,77.15457591691074,23.99797905971851,0.0006690503490479471,3375.8951695176274,76.62026138143392,23.9807885688171,0.00551844385363328,3299.7081444026758,76.18702511495167,23.907354045531726,0.02276462093105018,3224.3184328177053,75.38971158497043,23.70146532389265,0.06154461144177687,3150.460880274995,73.85755254271044,23.27903695433304,0.12175839810029473,3079.0664934609213,71.39438681407364,22.605251470380193,0.187550859538177,3010.9270966447375,68.13939681618376,21.736217262833847,0.23413134817229275,2946.3716802985214,64.55541634621613,20.80626402067905,0.24264959135381592,2885.138524600965,61.23315569755641,19.97219469936376,0.2097002458642712
133,133.0,24.0,3602.0,3553.670006379093,48.32999362090686,23.999999563120937,2.879532962969037e-07,3476.513912649255,77.15609372983818,23.99848175019376,0.0005026904752517093,3399.880262342476,76.63365030677915,23.98509282484827,0.004304256031167946,3323.63393334727,76.24632899520566,23.925788944594387,0.01843489906266214,3248.0716809569867,75.56225239028345,23.75324813928129,0.051782815388640026,3173.8464328154746,74.22524814151211,23.385552540479495,0.10651558614645518,3101.8424148226645,72.00401799281008,22.775921361743062,0.1706698913628713,3032.8850888833026,68.95732593936191,21.957992238565073,0.22177497573122712,2967.4177240777803,65.46736480552227,21.04604377925905,0.23977975858000442,2905.3283555751646,62.0893685026158,20.189830974199616,0.21763627483585488
134,134.0,24.0,3626.0,3577.6700061157726,48.329993884227406,23.999999736679367,1.7355843075466162e-07,3500.51277207752,77.15723403825268,23.99885942826503,0.00037767807126767606,3423.868707580954,76.64406449656599,23.988445238478064,0.0033524136297933857,3347.5746097456345,76.29409783531946,23.94067639836428,0.01488745376988945,3271.868320122164,75.70628962347064,23.79663916517697,0.04339102589568065,3197.324662874292,74.54365724787203,23.47823005881707,0.09267751833757387,3124.7726043730295,72.55205850126231,22.93018955036503,0.15426818862196473,3055.05144281332,69.72116155970934,22.16635393001734,0.20836169145226957,2988.698301900143,66.35314091317696,21.28057782236278,0.23453404310372877,2925.740920872215,62.95738102792802,20.412565297050616,0.22273432285099878
